1,0.368408
0,0.368164
2,0.367432
0,0.36499
1,0.364258
0,0.364014
1,0.36377
0,0.363525
2,0.362793
0,0.361816
1,0.360107
0,0.358887
2,0.357178
0,0.355469
1,0.353271
0,0.351318
1,0.350098
0,0.348633
2,0.34668
0,0.343994
1,0.342041
0,0.343262
1,0.343262
0,0.342285
3,0.342285
0,0.342285
1,0.341797
0,0.341553
0,0.341309
0,0.341309
2,0.341064
0,0.341797
1,0.341553
0,0.341309
2,0.340576
0,0.34082
2,0.340576
0,0.341309
1,0.341553
0,0.342529
1,0.343262
0,0.344971
1,0.34668
0,0.349121
1,0.351318
0,0.352783
2,0.354248
0,0.355469
2,0.356934
0,0.357666
1,0.359131
0,0.360352
1,0.362305
0,0.364258
1,0.365234
0,0.366455
2,0.367676
0,0.369385
1,0.371582
0,0.373535
1,0.374756
0,0.376953
2,0.378906
0,0.380615
1,0.383057
0,0.385742
1,0.387695
0,0.389404
2,0.390869
0,0.392334
1,0.393555
0,0.394531
2,0.397461
0,0.399658
1,0.400879
0,0.404053
2,0.405029
0,0.40625
5,0.407471
0,0.408936
0,0.40918
0,0.410156
2,0.415771
0,0.416992
1,0.417725
0,0.418213
1,0.418945
0,0.419189
2,0.419434
0,0.419922
1,0.420166
0,0.42041
1,0.420654
0,0.420654
2,0.421143
0,0.421143
1,0.421387
0,0.421387
1,0.421631
0,0.421631
2,0.422119
0,0.422363
1,0.422363
0,0.422363
2,0.422852
0,0.422852
1,0.423096
0,0.42334
1,0.423828
0,0.424072
2,0.424316
0,0.424805
1,0.424805
0,0.425049
1,0.425049
0,0.425293
2,0.425781
0,0.426025
1,0.426025
0,0.426514
2,0.426758
0,0.426758
1,0.427246
0,0.42749
1,0.42749
0,0.427734
2,0.427734
0,0.427979
1,0.428223
0,0.428223
1,0.428223
0,0.428223
5,0.428467
0,0.428711
0,0.428711
0,0.428955
0,0.429199
0,0.429443
1,0.430176
0,0.432373
1,0.43335
0,0.434326
2,0.435059
0,0.435547
1,0.436279
0,0.437256
1,0.437744
0,0.438232
2,0.438965
0,0.439697
1,0.440186
0,0.440674
2,0.440918
0,0.441162
1,0.441162
0,0.441162
1,0.441162
0,0.44043
2,0.439697
0,0.438721
1,0.438965
0,0.439209
1,0.439453
0,0.439941
2,0.439941
0,0.439941
1,0.440674
0,0.440674
1,0.441162
0,0.441406
2,0.441895
0,0.442139
1,0.442383
0,0.442383
2,0.442871
0,0.443115
1,0.443359
0,0.443604
1,0.443848
0,0.444092
2,0.44458
0,0.444824
1,0.445068
0,0.445801
1,0.446045
0,0.446533
2,0.447266
0,0.447754
1,0.447998
0,0.448242
1,0.44873
0,0.449219
3,0.449707
0,0.450195
0,0.450684
0,0.452637
2,0.453369
0,0.454346
1,0.455322
0,0.455811
1,0.456543
0,0.457031
2,0.45752
0,0.458008
1,0.458984
0,0.459717
2,0.460449
0,0.461182
1,0.461914
0,0.463135
1,0.463867
0,0.4646
1,0.465332
0,0.466309
2,0.467529
0,0.468262
1,0.469238
0,0.469727
2,0.470459
0,0.471191
1,0.471436
0,0.471924
1,0.472412
1,0.472656
1,0.473145
0,0.473389
1,0.473633
0,0.473877
2,0.474121
0,0.474365
2,0.474609
0,0.475098
0,0.475342
0,0.475098
1,0.475098
0,0.475586
2,0.47583
0,0.475586
1,0.475586
0,0.475586
2,0.475586
0,0.47583
1,0.47583
0,0.475586
1,0.475586
0,0.475586
2,0.47583
0,0.47583
4,0.476074
0,0.476074
0,0.476074
0,0.476562
1,0.476807
0,0.477051
1,0.477539
0,0.478027
2,0.478271
0,0.478516
1,0.479004
0,0.479492
1,0.479736
0,0.47998
2,0.480225
0,0.480469
1,0.480469
0,0.481201
1,0.481201
0,0.481445
2,0.481934
0,0.482178
1,0.48291
0,0.483154
2,0.483398
0,0.483643
1,0.483887
0,0.484131
2,0.484863
0,0.485352
1,0.485352
0,0.486084
1,0.486572
0,0.487061
1,0.487305
0,0.488037
2,0.488281
0,0.48877
1,0.489014
0,0.489258
2,0.489746
0,0.490234
1,0.490967
0,0.491211
1,0.491699
0,0.492432
2,0.49292
0,0.493164
1,0.493896
0,0.494873
1,0.495361
0,0.495605
2,0.496338
0,0.496582
1,0.49707
0,0.497314
1,0.497559
1,0.497559
2,0.497803
0,0.498047
0,0.498047
0,0.498535
2,0.498779
0,0.499023
1,0.499023
0,0.499268
1,0.499512
0,0.5
2,0.500732
0,0.500977
1,0.501221
0,0.501465
1,0.501709
0,0.501709
2,0.501465
0,0.501465
1,0.501221
0,0.501221
2,0.500977
0,0.500732
1,0.500977
0,0.500244
1,0.500488
0,0.5
2,0.499756
0,0.49707
1,0.49707
0,0.49707
1,0.49707
0,0.496582
2,0.496338
0,0.49585
1,0.495605
0,0.495117
1,0.494629
0,0.494141
2,0.493408
0,0.49292
1,0.492188
0,0.491211
2,0.490723
0,0.489746
1,0.48877
0,0.487549
1,0.484863
0,0.482666
2,0.481934
0,0.481201
1,0.480957
0,0.480713
1,0.47998
0,0.479248
2,0.47876
0,0.478027
1,0.477295
0,0.476562
1,0.476074
0,0.475098
2,0.474121
0,0.473145
1,0.471924
0,0.470215
2,0.468506
0,0.466797
1,0.4646
0,0.463135
1,0.46167
0,0.459961
2,0.458008
0,0.455811
1,0.452393
0,0.449463
1,0.446777
0,0.443604
2,0.440186
0,0.437012
1,0.434814
0,0.431641
1,0.428223
0,0.426758
2,0.423828
0,0.419189
1,0.413574
0,0.401611
2,0.391113
0,0.383789
1,0.380127
0,0.378418
1,0.376709
0,0.375244
2,0.373779
0,0.37207
1,0.368896
0,0.365723
1,0.363037
0,0.358154
2,0.348145
0,0.329102
1,0.316406
0,0.308105
1,0.306885
0,0.305664
2,0.30249
0,0.299316
1,0.291504
0,0.28833
2,0.285156
0,0.279785
2,0.264893
0,0.246094
1,0.228027
0,0.211426
2,0.20874
0,0.205811
0,0.19458
0,0.188232
1,0.168701
2,0.134033
1,0.0788574
2,0.0534668
1,0
